ch_id,user_id,date,customer_id,ns_id,service_id,employee_id_x,service_price,np_id,product_id,employee_id_y,sale_price,nt_id,ticket_id,ticket_price,employee_id
544.0,33.0,2018-11-02,1242.0,720.0,3.0,0.0,,103.0,17.0,67.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,93.0,17.0,67.0,bytearray(b'680\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,97.0,16.0,66.0,bytearray(b'\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,98.0,9.0,0.0,bytearray(b'0'),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,99.0,17.0,66.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,101.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,102.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,721.0,4.0,0.0,,103.0,17.0,67.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,93.0,17.0,67.0,bytearray(b'680\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,97.0,16.0,66.0,bytearray(b'\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,98.0,9.0,0.0,bytearray(b'0'),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,99.0,17.0,66.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,101.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,102.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,722.0,5.0,0.0,,103.0,17.0,67.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,93.0,17.0,67.0,bytearray(b'680\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,97.0,16.0,66.0,bytearray(b'\xe5\x86\x86'),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,98.0,9.0,0.0,bytearray(b'0'),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,99.0,17.0,66.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,101.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,102.0,17.0,0.0,bytearray(b''),,,,
544.0,33.0,2018-11-02,1242.0,723.0,6.0,0.0,,103.0,17.0,67.0,bytearray(b''),,,,
545.0,33.0,2018-11-02,1152.0,,,,,94.0,17.0,0.0,bytearray(b'0'),,,,
545.0,33.0,2018-11-02,1152.0,,,,,95.0,17.0,67.0,bytearray(b''),,,,
545.0,33.0,2018-11-02,1152.0,,,,,96.0,16.0,0.0,bytearray(b'0'),,,,
546.0,33.0,2018-11-02,1235.0,717.0,1.0,67.0,b'',,,,,,,,
551.0,33.0,2018-11-02,4110.0,,,,,,,,,,,,
553.0,33.0,2018-11-02,1231.0,,,,,,,,,,,,
554.0,33.0,2018-11-02,1234.0,732.0,3.0,66.0,"b'4,000\xe5\x86\x86'",,,,,,,,
554.0,33.0,2018-11-02,1234.0,733.0,3.0,0.0,b'',,,,,,,,
555.0,102.0,2018-11-03,1098.0,736.0,1.0,55.0,"b'8,640\xe5\x86\x86'",,,,,,,,
556.0,102.0,2018-11-03,316.0,734.0,1.0,43.0,"b'5,500\xe5\x86\x86'",,,,,,,,
557.0,102.0,2018-11-03,284.0,739.0,1.0,49.0,"b'6,804\xe5\x86\x86'",109.0,22.0,49.0,"bytearray(b'16,200\xe5\x86\x86')",,,,
559.0,102.0,2018-11-03,212.0,737.0,3.0,74.0,"b'4,500\xe5\x86\x86'",,,,,,,,
560.0,102.0,2018-11-03,283.0,738.0,1.0,49.0,"b'7,000\xe5\x86\x86'",,,,,,,,
561.0,102.0,2018-11-03,294.0,740.0,1.0,43.0,"b'8,640\xe5\x86\x86'",,,,,,,,
562.0,102.0,2018-11-03,1245.0,741.0,1.0,49.0,"b'4,324\xe5\x86\x86'",,,,,,,,
563.0,102.0,2018-11-03,1135.0,742.0,1.0,55.0,"b'5,500\xe5\x86\x86'",,,,,,,,
564.0,102.0,2018-11-03,1246.0,743.0,1.0,43.0,"b'6,300\xe5\x86\x86'",,,,,,,,
565.0,102.0,2018-11-03,1156.0,744.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
565.0,102.0,2018-11-03,1156.0,746.0,1.0,49.0,b'0\xe5\x86\x86',,,,,,,,
566.0,102.0,2018-11-03,1171.0,747.0,1.0,55.0,b'324\xe5\x86\x86',,,,,,,,
567.0,33.0,2018-11-03,4110.0,,,,,,,,,,,,
568.0,33.0,2018-11-03,347.0,752.0,2.0,67.0,"b'2,500\xe5\x86\x86'",112.0,17.0,63.0,"bytearray(b'2,500\xe5\x86\x86')",,,,
569.0,102.0,2018-11-04,209.0,753.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
570.0,102.0,2018-11-04,1248.0,754.0,1.0,43.0,"b'6,500\xe5\x86\x86'",,,,,,,,
571.0,102.0,2018-11-04,178.0,973.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,12.0,5.0,"bytearray(b'200,000\xe5\x86\x86')",49.0
572.0,102.0,2018-11-04,1249.0,756.0,1.0,43.0,"b'4,800\xe5\x86\x86'",,,,,,,,
573.0,102.0,2018-11-04,1250.0,757.0,1.0,43.0,"b'4,800\xe5\x86\x86'",,,,,,,,
574.0,102.0,2018-11-04,1251.0,759.0,1.0,49.0,"b'4,300\xe5\x86\x86'",,,,,,,,
575.0,102.0,2018-11-04,1252.0,760.0,1.0,49.0,"b'6,800\xe5\x86\x86'",,,,,,,,
576.0,102.0,2018-11-05,203.0,761.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
577.0,102.0,2018-11-05,1253.0,763.0,1.0,43.0,"b'6,800\xe5\x86\x86'",,,,,,,,
578.0,102.0,2018-11-05,1254.0,764.0,1.0,49.0,"b'6,800\xe5\x86\x86'",,,,,,,,
579.0,102.0,2018-11-05,312.0,765.0,1.0,43.0,"b'8,067\xe5\x86\x86'",,,,,,,,
580.0,102.0,2018-11-05,190.0,766.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
581.0,102.0,2018-11-05,303.0,767.0,1.0,49.0,"b'8,756\xe5\x86\x86'",,,,,,,,
582.0,33.0,2018-11-26,1212.0,768.0,2.0,67.0,"b'4,545\xe5\x86\x86'",,,,,,,,
582.0,33.0,2018-11-26,1212.0,769.0,3.0,0.0,b'',,,,,,,,
583.0,33.0,2018-11-15,4110.0,770.0,3.0,0.0,b'',,,,,,,,
584.0,33.0,2018-12-24,1247.0,771.0,3.0,0.0,b'',,,,,,,,
585.0,102.0,2018-11-05,173.0,772.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
586.0,102.0,2018-11-05,1122.0,773.0,1.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
588.0,102.0,2018-11-05,244.0,774.0,1.0,49.0,"b'15,120\xe5\x86\x86'",,,,,,,,
589.0,33.0,2018-11-05,4110.0,781.0,2.0,67.0,b'300\xe5\x86\x86',114.0,17.0,67.0,"bytearray(b'2,300\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,781.0,2.0,67.0,b'300\xe5\x86\x86',115.0,16.0,67.0,"bytearray(b'53,453\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,781.0,2.0,67.0,b'300\xe5\x86\x86',157.0,26.0,67.0,"bytearray(b'2,800\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,782.0,2.0,67.0,b'300\xe5\x86\x86',114.0,17.0,67.0,"bytearray(b'2,300\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,782.0,2.0,67.0,b'300\xe5\x86\x86',115.0,16.0,67.0,"bytearray(b'53,453\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,782.0,2.0,67.0,b'300\xe5\x86\x86',157.0,26.0,67.0,"bytearray(b'2,800\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,783.0,2.0,67.0,b'300\xe5\x86\x86',114.0,17.0,67.0,"bytearray(b'2,300\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,783.0,2.0,67.0,b'300\xe5\x86\x86',115.0,16.0,67.0,"bytearray(b'53,453\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,783.0,2.0,67.0,b'300\xe5\x86\x86',157.0,26.0,67.0,"bytearray(b'2,800\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,784.0,2.0,67.0,"b'1,111\xe5\x86\x86'",114.0,17.0,67.0,"bytearray(b'2,300\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,784.0,2.0,67.0,"b'1,111\xe5\x86\x86'",115.0,16.0,67.0,"bytearray(b'53,453\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,784.0,2.0,67.0,"b'1,111\xe5\x86\x86'",157.0,26.0,67.0,"bytearray(b'2,800\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,954.0,2.0,67.0,"b'2,130\xe5\x86\x86'",114.0,17.0,67.0,"bytearray(b'2,300\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,954.0,2.0,67.0,"b'2,130\xe5\x86\x86'",115.0,16.0,67.0,"bytearray(b'53,453\xe5\x86\x86')",,,,
589.0,33.0,2018-11-05,4110.0,954.0,2.0,67.0,"b'2,130\xe5\x86\x86'",157.0,26.0,67.0,"bytearray(b'2,800\xe5\x86\x86')",,,,
590.0,33.0,2018-11-05,1234.0,786.0,1.0,64.0,"b'2,500\xe5\x86\x86'",116.0,17.0,29.0,"bytearray(b'2,500\xe5\x86\x86')",,,,
591.0,33.0,2018-11-06,4110.0,,,,,,,,,,,,
592.0,102.0,2018-11-06,1155.0,793.0,1.0,55.0,"b'8,640\xe5\x86\x86'",124.0,20.0,49.0,bytearray(b'540\xe5\x86\x86'),,,,
593.0,102.0,2018-11-06,189.0,794.0,1.0,49.0,"b'8,856\xe5\x86\x86'",,,,,,,,
593.0,102.0,2018-11-06,189.0,795.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
594.0,102.0,2018-11-06,1262.0,796.0,3.0,74.0,"b'3,000\xe5\x86\x86'",,,,,,,,
595.0,102.0,2018-11-06,269.0,797.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
596.0,102.0,2018-11-06,1263.0,798.0,1.0,49.0,"b'9,288\xe5\x86\x86'",,,,,,,,
597.0,102.0,2018-11-06,305.0,800.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
598.0,102.0,2018-11-07,212.0,807.0,1.0,49.0,"b'8,208\xe5\x86\x86'",,,,,,,,
599.0,102.0,2018-11-07,1127.0,801.0,1.0,55.0,"b'8,640\xe5\x86\x86'",,,,,,,,
600.0,102.0,2018-11-07,1265.0,802.0,1.0,49.0,"b'7,016\xe5\x86\x86'",,,,,,,,
601.0,102.0,2018-11-07,211.0,803.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
602.0,102.0,2018-11-07,1266.0,805.0,1.0,43.0,"b'10,700\xe5\x86\x86'",125.0,21.0,43.0,"bytearray(b'3,780\xe5\x86\x86')",,,,
603.0,102.0,2018-11-07,1166.0,806.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
604.0,102.0,2018-11-07,1064.0,808.0,1.0,55.0,"b'7,560\xe5\x86\x86'",,,,,,,,
605.0,102.0,2018-11-07,217.0,809.0,1.0,49.0,"b'12,960\xe5\x86\x86'",,,,,,,,
606.0,33.0,2018-11-07,1261.0,,,,,126.0,17.0,67.0,"bytearray(b'7,878\xe5\x86\x86')",,,,
607.0,33.0,2018-11-07,1229.0,810.0,2.0,67.0,b'\xe5\x86\x86',,,,,,,,
608.0,102.0,2018-11-07,1102.0,811.0,1.0,49.0,"b'12,552\xe5\x86\x86'",,,,,,,,
609.0,102.0,2018-11-07,208.0,812.0,1.0,49.0,"b'7,236\xe5\x86\x86'",,,,,,,,
610.0,102.0,2018-11-08,246.0,819.0,1.0,49.0,"b'5,680\xe5\x86\x86'",,,,,,,,
611.0,102.0,2018-11-08,130.0,813.0,1.0,49.0,"b'10,364\xe5\x86\x86'",127.0,21.0,49.0,"bytearray(b'3,780\xe5\x86\x86')",,,,
612.0,102.0,2018-11-08,1268.0,814.0,1.0,49.0,"b'6,800\xe5\x86\x86'",128.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
613.0,102.0,2018-11-08,165.0,815.0,1.0,43.0,"b'11,880\xe5\x86\x86'",,,,,,,,
613.0,102.0,2018-11-08,165.0,816.0,1.0,55.0,"b'7,560\xe5\x86\x86'",,,,,,,,
614.0,102.0,,1269.0,,,,,,,,,,,,
615.0,102.0,2018-11-08,1269.0,817.0,1.0,49.0,"b'7,772\xe5\x86\x86'",,,,,,,,
616.0,102.0,2018-11-08,243.0,818.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
617.0,102.0,2018-11-09,1270.0,820.0,1.0,49.0,"b'5,184\xe5\x86\x86'",,,,,,,,
618.0,102.0,2018-11-09,1271.0,821.0,1.0,49.0,"b'8,549\xe5\x86\x86'",,,,,,,,
619.0,102.0,2018-11-10,1273.0,822.0,1.0,49.0,"b'6,800\xe5\x86\x86'",129.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
620.0,102.0,2018-11-10,309.0,823.0,1.0,43.0,"b'8,964\xe5\x86\x86'",,,,,,,,
621.0,102.0,2018-11-10,1272.0,824.0,1.0,49.0,"b'6,700\xe5\x86\x86'",,,,,,,,
622.0,102.0,2018-11-10,1274.0,825.0,1.0,43.0,"b'2,800\xe5\x86\x86'",,,,,,,,
623.0,102.0,2018-11-10,247.0,826.0,1.0,43.0,"b'6,480\xe5\x86\x86'",130.0,18.0,43.0,bytearray(b'864\xe5\x86\x86'),,,,
624.0,102.0,2018-11-10,271.0,827.0,1.0,49.0,"b'8,340\xe5\x86\x86'",,,,,,,,
625.0,102.0,2018-11-10,1275.0,828.0,1.0,49.0,"b'6,600\xe5\x86\x86'",,,,,,,,
626.0,102.0,,1276.0,,,,,,,,,,,,
627.0,102.0,2018-11-10,1276.0,829.0,1.0,55.0,"b'7,124\xe5\x86\x86'",,,,,,,,
628.0,102.0,2018-11-10,1156.0,830.0,1.0,49.0,"b'8,640\xe5\x86\x86'",131.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
629.0,102.0,2018-11-12,1278.0,831.0,1.0,43.0,"b'8,640\xe5\x86\x86'",,,,,,,,
630.0,102.0,2018-11-12,222.0,832.0,1.0,43.0,"b'8,640\xe5\x86\x86'",,,,,,,,
631.0,102.0,2018-11-12,324.0,833.0,1.0,49.0,"b'8,964\xe5\x86\x86'",,,,,,,,
631.0,102.0,2018-11-12,324.0,834.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
632.0,102.0,2018-11-12,1174.0,835.0,1.0,55.0,"b'5,940\xe5\x86\x86'",,,,,,,,
633.0,102.0,2018-11-12,291.0,836.0,1.0,55.0,"b'8,160\xe5\x86\x86'",,,,,,,,
634.0,102.0,2018-11-12,129.0,837.0,1.0,49.0,"b'6,480\xe5\x86\x86'",132.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
634.0,102.0,2018-11-12,129.0,838.0,1.0,43.0,"b'6,480\xe5\x86\x86'",132.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
635.0,33.0,2018-11-12,1226.0,839.0,1.0,60.0,"b'8,400\xe5\x86\x86'",,,,,,,,
636.0,102.0,2018-11-12,301.0,842.0,5.0,0.0,b'',,,,,,,,
636.0,102.0,2018-11-12,301.0,844.0,5.0,49.0,"b'6,380\xe5\x86\x86'",,,,,,,,
637.0,102.0,2018-11-13,1279.0,,,,,,,,,,,,
638.0,102.0,2018-11-14,1283.0,845.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
638.0,102.0,2018-11-14,1283.0,846.0,1.0,43.0,"b'3,500\xe5\x86\x86'",,,,,,,,
638.0,102.0,2018-11-14,1283.0,847.0,1.0,55.0,"b'7,000\xe5\x86\x86'",,,,,,,,
640.0,33.0,2018-11-14,1224.0,,,,,,,,,,,,
641.0,102.0,2018-11-14,318.0,850.0,1.0,49.0,"b'6,480\xe5\x86\x86'",134.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
642.0,102.0,2018-11-14,229.0,849.0,1.0,43.0,"b'5,980\xe5\x86\x86'",,,,,,,,
643.0,33.0,2018-11-14,1282.0,851.0,2.0,67.0,"b'3,000\xe5\x86\x86'",,,,,,,,
644.0,102.0,2018-11-15,1284.0,853.0,1.0,43.0,"b'7,672\xe5\x86\x86'",,,,,,,,
645.0,102.0,2018-11-15,1134.0,852.0,5.0,0.0,b'',,,,,,,,
645.0,102.0,2018-11-15,1134.0,862.0,5.0,49.0,"b'18,360\xe5\x86\x86'",,,,,,,,
646.0,102.0,2018-11-15,1285.0,859.0,1.0,55.0,"b'6,800\xe5\x86\x86'",,,,,,,,
647.0,102.0,2018-11-15,1094.0,854.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
648.0,102.0,2018-11-15,223.0,855.0,1.0,43.0,"b'7,560\xe5\x86\x86'",,,,,,,,
649.0,102.0,2018-11-15,1130.0,856.0,1.0,49.0,"b'7,776\xe5\x86\x86'",,,,,,,,
650.0,102.0,2018-11-15,1171.0,857.0,1.0,43.0,"b'8,316\xe5\x86\x86'",,,,,,,,
651.0,102.0,2018-11-15,1286.0,858.0,1.0,55.0,"b'3,780\xe5\x86\x86'",,,,,,,,
652.0,102.0,2018-11-15,267.0,860.0,1.0,49.0,"b'5,832\xe5\x86\x86'",135.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
653.0,102.0,2018-11-15,1122.0,861.0,1.0,49.0,b'540\xe5\x86\x86',136.0,23.0,49.0,"bytearray(b'3,240\xe5\x86\x86')",,,,
654.0,102.0,2018-11-16,212.0,863.0,3.0,74.0,"b'5,300\xe5\x86\x86'",,,,,,,,
655.0,102.0,2018-11-16,255.0,865.0,6.0,49.0,"b'2,160\xe5\x86\x86'",137.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
655.0,102.0,2018-11-16,255.0,866.0,1.0,49.0,"b'7,776\xe5\x86\x86'",137.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
656.0,102.0,2018-11-16,342.0,864.0,1.0,43.0,"b'2,160\xe5\x86\x86'",,,,,,,,
657.0,102.0,2018-11-16,1159.0,867.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
658.0,102.0,2018-11-16,214.0,868.0,1.0,43.0,"b'7,430\xe5\x86\x86'",,,,,,,,
659.0,102.0,2018-11-16,1292.0,869.0,3.0,74.0,"b'4,500\xe5\x86\x86'",,,,,,,,
660.0,102.0,2018-11-16,317.0,870.0,1.0,43.0,"b'6,380\xe5\x86\x86'",,,,,,,,
661.0,102.0,2018-11-16,1184.0,871.0,1.0,55.0,"b'5,500\xe5\x86\x86'",,,,,,,,
662.0,102.0,2018-11-16,1291.0,872.0,1.0,55.0,"b'7,020\xe5\x86\x86'",,,,,,,,
663.0,102.0,2018-11-16,1089.0,873.0,1.0,49.0,"b'6,156\xe5\x86\x86'",,,,,,,,
664.0,102.0,2018-11-16,1293.0,874.0,1.0,49.0,"b'4,800\xe5\x86\x86'",,,,,,,,
665.0,102.0,2018-11-16,323.0,875.0,1.0,49.0,"b'2,700\xe5\x86\x86'",,,,,,,,
666.0,33.0,2018-11-16,1226.0,876.0,2.0,63.0,"b'4,500\xe5\x86\x86'",,,,,,,,
667.0,102.0,2018-11-17,1294.0,877.0,1.0,55.0,"b'1,590\xe5\x86\x86'",,,,,,,,
668.0,102.0,2018-11-17,242.0,878.0,1.0,43.0,"b'7,776\xe5\x86\x86'",,,,,,,,
669.0,102.0,2018-11-17,327.0,879.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
670.0,102.0,2018-11-17,332.0,880.0,1.0,43.0,"b'7,776\xe5\x86\x86'",,,,,,,,
671.0,102.0,2018-11-17,130.0,881.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
672.0,102.0,2018-11-17,175.0,882.0,6.0,0.0,b'',,,,,,,,
672.0,102.0,2018-11-17,175.0,883.0,2.0,49.0,"b'4,320\xe5\x86\x86'",,,,,,,,
673.0,102.0,2018-11-18,241.0,884.0,5.0,49.0,"b'5,400\xe5\x86\x86'",138.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
673.0,102.0,2018-11-18,241.0,884.0,5.0,49.0,"b'5,400\xe5\x86\x86'",139.0,20.0,49.0,bytearray(b'540\xe5\x86\x86'),,,,
673.0,102.0,2018-11-18,241.0,886.0,1.0,49.0,"b'6,480\xe5\x86\x86'",138.0,18.0,49.0,bytearray(b'864\xe5\x86\x86'),,,,
673.0,102.0,2018-11-18,241.0,886.0,1.0,49.0,"b'6,480\xe5\x86\x86'",139.0,20.0,49.0,bytearray(b'540\xe5\x86\x86'),,,,
674.0,102.0,2018-11-18,204.0,885.0,1.0,43.0,"b'8,640\xe5\x86\x86'",,,,,,,,
675.0,102.0,2018-11-18,1295.0,887.0,1.0,55.0,"b'15,752\xe5\x86\x86'",,,,,,,,
676.0,102.0,2018-11-18,162.0,890.0,1.0,43.0,"b'6,480\xe5\x86\x86'",,,,,,,,
676.0,102.0,2018-11-18,162.0,891.0,1.0,49.0,"b'7,020\xe5\x86\x86'",,,,,,,,
677.0,102.0,2018-11-18,1164.0,888.0,1.0,43.0,"b'6,580\xe5\x86\x86'",,,,,,,,
678.0,102.0,2018-11-18,1165.0,889.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
679.0,102.0,2018-11-18,159.0,892.0,1.0,55.0,"b'200,000\xe5\x86\x86'",,,,,,,,
680.0,102.0,2018-11-18,1189.0,893.0,1.0,49.0,"b'6,804\xe5\x86\x86'",,,,,,,,
681.0,102.0,2018-11-18,219.0,894.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
682.0,33.0,2018-11-18,1247.0,895.0,1.0,67.0,"b'\xc2\xa02,300\xe5\x86\x86'",,,,,,,,
683.0,102.0,2018-11-19,1271.0,896.0,6.0,49.0,"b'3,240\xe5\x86\x86'",140.0,20.0,49.0,bytearray(b'540\xe5\x86\x86'),,,,
684.0,102.0,2018-11-19,1133.0,897.0,5.0,43.0,b'0\xe5\x86\x86',,,,,,,,
684.0,102.0,2018-11-19,1133.0,898.0,1.0,43.0,"b'7,560\xe5\x86\x86'",,,,,,,,
685.0,102.0,2018-11-19,321.0,899.0,1.0,55.0,"b'7,560\xe5\x86\x86'",,,,,,,,
686.0,33.0,2018-11-30,143.0,1051.0,2.0,65.0,b'222\xe5\x86\x86',169.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1051.0,2.0,65.0,b'222\xe5\x86\x86',170.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1051.0,2.0,65.0,b'222\xe5\x86\x86',171.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1051.0,2.0,65.0,b'222\xe5\x86\x86',172.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1052.0,2.0,32.0,b'111\xe5\x86\x86',169.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1052.0,2.0,32.0,b'111\xe5\x86\x86',170.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1052.0,2.0,32.0,b'111\xe5\x86\x86',171.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1052.0,2.0,32.0,b'111\xe5\x86\x86',172.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1053.0,4.0,67.0,b'100\xe5\x86\x86',169.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1053.0,4.0,67.0,b'100\xe5\x86\x86',170.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1053.0,4.0,67.0,b'100\xe5\x86\x86',171.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
686.0,33.0,2018-11-30,143.0,1053.0,4.0,67.0,b'100\xe5\x86\x86',172.0,26.0,65.0,"bytearray(b'11,110\xe5\x86\x86')",44.0,8.0,"bytearray(b'10,000\xe5\x86\x86')",32.0
687.0,102.0,2018-11-19,312.0,900.0,1.0,55.0,"b'9,936\xe5\x86\x86'",,,,,,,,
688.0,102.0,2018-11-19,1297.0,901.0,1.0,43.0,"b'6,800\xe5\x86\x86'",,,,,,,,
689.0,102.0,2018-11-19,180.0,902.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
690.0,102.0,2018-11-19,181.0,903.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
690.0,102.0,2018-11-19,181.0,904.0,1.0,55.0,"b'7,000\xe5\x86\x86'",,,,,,,,
691.0,102.0,2018-11-19,252.0,905.0,1.0,49.0,"b'6,912\xe5\x86\x86'",,,,,,,,
691.0,102.0,2018-11-19,252.0,906.0,5.0,49.0,b'0\xe5\x86\x86',,,,,,,,
692.0,102.0,2018-11-19,1123.0,907.0,1.0,74.0,"b'3,000\xe5\x86\x86'",,,,,,,,
693.0,33.0,2018-11-19,1247.0,,,,,,,,,,,,
694.0,33.0,2018-11-19,1296.0,,,,,,,,,,,,
695.0,102.0,2018-11-19,336.0,909.0,1.0,49.0,"b'10,152\xe5\x86\x86'",,,,,,,,
695.0,102.0,2018-11-19,336.0,910.0,5.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
696.0,102.0,2018-11-20,1188.0,911.0,1.0,49.0,"b'14,958\xe5\x86\x86'",141.0,21.0,49.0,"bytearray(b'3,402\xe5\x86\x86')",,,,
697.0,102.0,2018-11-20,1298.0,912.0,1.0,55.0,"b'3,500\xe5\x86\x86'",,,,,,,,
698.0,102.0,2018-11-20,1170.0,913.0,1.0,49.0,"b'9,288\xe5\x86\x86'",,,,,,,,
